transaction_id,transaction_date,amount,vendor_id,department_id,bank_account_id,sector_type,purpose,payment_method,fraud_type,is_fraud
331,10-04-2024,53053.03,743835017,107,4.69E+12,spending,training,bank,none,0
332,23-04-2023,113266.73,434158799,108,2.22E+12,spending,operations,bank,none,0
333,24-10-2023,489288.12,963181386,108,6.82E+12,procurement,goods,bank,none,0
334,03-02-2024,95055.31,415842845,113,1.12E+12,spending,operations,bank,none,0
335,13-07-2024,24130.93,191255991,103,2.22E+12,welfare,aid,bank,none,0
336,06-09-2023,623057.14,389669334,113,2.70E+12,procurement,infrastructure,bank,none,0
337,08-10-2024,2466.72,201064292,109,9.43E+12,welfare,aid,bank,none,0
338,16-03-2023,256354.04,802143973,105,8.32E+12,procurement,infrastructure,bank,none,0
339,12-07-2023,200000,197356745,112,6.45E+12,procurement,services,cash,none,0
340,24-05-2023,722344.53,372724777,114,2.38E+12,procurement,infrastructure,bank,none,0
341,08-07-2023,321642.21,657405272,107,7.95E+12,procurement,services,bank,none,0
342,03-11-2024,29169.24,835403067,113,2.54E+12,welfare,benefit_transfer,bank,none,0
343,06-02-2023,184327.19,329245687,105,1.62E+12,spending,training,bank,none,0
344,10-07-2023,2734306.11,304234562,115,1.64E+12,procurement,services,bank,amount_inflation,1
345,24-11-2023,469448.18,591054221,113,4.43E+12,procurement,infrastructure,bank,none,0
346,30-04-2023,73736.5,290780434,102,4.84E+12,procurement,goods,bank,none,0
347,20-10-2024,105043.86,116106913,114,6.74E+12,spending,training,bank,none,0
348,14-07-2023,3629.16,759233275,106,1.72E+12,welfare,benefit_transfer,bank,none,0
349,14-07-2023,376006.72,372724777,114,2.38E+12,procurement,goods,bank,none,0
350,22-02-2023,62586.58,667345069,105,1.62E+12,spending,maintenance,bank,none,0
351,24-10-2024,18866.56,164310053,111,8.92E+12,spending,operations,bank,none,0
352,26-04-2023,245477.99,412354604,110,5.26E+12,procurement,infrastructure,bank,none,0
353,18-06-2024,192889.38,515015750,107,8.32E+12,procurement,infrastructure,bank,shared_bank_account,1
354,06-01-2023,453151.78,573016686,115,4.34E+12,procurement,services,bank,none,0
355,08-03-2024,24329.98,922795356,115,7.17E+12,welfare,subsidy,bank,none,0
356,16-05-2023,186377.21,586399530,115,6.47E+12,procurement,infrastructure,bank,none,0
357,11-02-2023,274236.39,163942516,109,1.62E+12,procurement,infrastructure,bank,none,0
358,20-10-2024,207850.09,579525745,106,7.49E+12,procurement,infrastructure,bank,none,0
359,04-05-2023,679413.23,604644994,102,8.73E+12,procurement,infrastructure,bank,none,0
360,09-05-2024,607472.37,550145315,115,3.40E+12,procurement,goods,bank,none,0
361,02-11-2024,102825.46,410354284,108,7.67E+12,procurement,goods,bank,none,0
362,02-10-2023,430384.59,359784334,104,8.22E+12,procurement,goods,bank,none,0
363,11-12-2024,564755.6,861174663,106,9.28E+12,procurement,infrastructure,bank,none,0
364,02-01-2023,28129.71,201064292,109,9.43E+12,welfare,aid,bank,none,0
365,03-06-2024,146044.45,832375074,115,1.17E+12,spending,maintenance,bank,none,0
366,19-04-2024,778179.98,167822818,109,3.03E+12,procurement,goods,bank,repeated_vendor_pattern,1
367,19-04-2024,507675.38,215885643,106,9.78E+12,procurement,infrastructure,bank,none,0
368,23-09-2024,28043.19,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
369,19-07-2023,200000,398675143,102,3.94E+12,procurement,infrastructure,cash,none,0
370,23-05-2023,440494.74,579525745,106,7.49E+12,procurement,goods,bank,none,0
371,28-02-2023,53578.69,743835017,107,4.69E+12,spending,operations,cash,none,0
372,14-06-2023,124650.61,667345069,105,1.62E+12,spending,operations,bank,none,0
373,17-01-2024,177959.78,649657712,102,3.49E+12,spending,operations,bank,none,0
374,24-11-2024,14414.39,759233275,106,1.72E+12,welfare,subsidy,bank,none,0
375,10-03-2024,448151.05,586399530,115,6.47E+12,procurement,infrastructure,bank,none,0
376,30-09-2023,6998.6,536775340,102,7.67E+12,welfare,aid,bank,none,0
377,25-10-2023,112743.73,573016686,115,4.34E+12,procurement,infrastructure,bank,none,0
378,29-11-2024,200000,167822818,109,3.03E+12,procurement,services,cash,repeated_vendor_pattern,1
379,04-06-2023,1837807.41,969349199,106,3.94E+12,procurement,infrastructure,bank,amount_inflation,1
380,29-01-2024,805094.28,963181386,108,6.82E+12,procurement,services,bank,none,0
381,16-05-2023,187983.59,167822818,109,3.03E+12,procurement,goods,bank,none,0
382,07-12-2023,19672.4,104932521,101,1.17E+12,spending,operations,bank,none,0
383,28-05-2023,4856.33,922795356,115,7.17E+12,welfare,aid,bank,none,0
384,16-02-2024,32045.83,922795356,115,7.17E+12,welfare,benefit_transfer,bank,none,0
385,02-07-2023,13443,935919667,105,9.49E+12,welfare,aid,bank,none,0
386,17-03-2023,406331.9,700538584,106,3.74E+12,procurement,infrastructure,bank,none,0
387,02-03-2024,817961.4,775872064,114,2.99E+12,procurement,infrastructure,bank,none,0
388,11-06-2024,857530.46,100585120,108,2.31E+12,procurement,infrastructure,bank,none,0
389,01-09-2024,30854.87,678417751,104,3.03E+12,welfare,subsidy,bank,none,0
390,18-08-2023,444019.71,645290415,114,3.58E+12,procurement,infrastructure,bank,none,0
391,21-10-2024,462969.65,645290415,114,3.58E+12,procurement,services,bank,none,0
392,03-04-2023,24720.81,707997443,115,2.55E+12,welfare,subsidy,bank,none,0
393,31-08-2023,16225.72,526731186,103,7.83E+12,welfare,benefit_transfer,bank,none,0
394,24-10-2024,262745.27,861174663,106,9.28E+12,procurement,goods,bank,none,0
395,31-01-2024,83051.01,104932521,101,1.17E+12,spending,maintenance,bank,none,0
396,28-08-2024,371572.95,118136001,111,5.41E+12,procurement,services,bank,none,0
397,18-09-2023,27940,585738843,110,5.53E+12,spending,training,bank,none,0
398,25-10-2023,842736.41,303905758,109,9.76E+12,procurement,goods,bank,none,0
399,06-08-2024,732179.74,700538584,106,3.74E+12,procurement,infrastructure,bank,none,0
400,09-09-2024,520946.49,798008398,111,1.35E+12,procurement,goods,bank,none,0
401,12-06-2024,15436.27,678417751,104,3.03E+12,welfare,subsidy,bank,none,0
402,01-12-2024,163483.98,244521862,101,1.72E+12,spending,training,bank,none,0
403,05-04-2023,201923.67,573016686,115,4.34E+12,procurement,infrastructure,bank,none,0
404,22-03-2023,694238.16,859152683,108,6.45E+12,procurement,services,bank,none,0
405,15-06-2024,500538.97,132300933,110,3.79E+12,procurement,goods,bank,none,0
406,29-05-2023,683670.91,860004799,113,8.54E+12,procurement,goods,bank,none,0
407,24-05-2023,23447.46,450354820,107,6.81E+12,welfare,benefit_transfer,bank,none,0
408,09-12-2023,2043.41,646390105,112,2.99E+12,welfare,subsidy,bank,none,0
409,13-03-2023,345810.76,410354284,108,7.67E+12,procurement,goods,bank,none,0
410,03-12-2023,492464.16,398675143,102,3.94E+12,procurement,services,bank,none,0
411,14-07-2024,111251.62,144968665,101,2.22E+12,spending,operations,bank,none,0
412,28-10-2024,8035.56,178424325,112,2.55E+12,welfare,subsidy,bank,none,0
413,20-12-2024,188071.07,811299771,102,7.63E+12,spending,operations,bank,none,0
414,18-06-2023,200000,132300933,110,3.79E+12,procurement,services,cash,none,0
415,03-04-2023,254979.71,701051017,108,1.01E+12,procurement,services,bank,none,0
416,24-04-2024,710557.24,503150545,114,6.81E+12,procurement,goods,bank,none,0
417,15-12-2024,173282.58,913939801,115,4.49E+12,procurement,infrastructure,bank,none,0
418,23-03-2023,810723.65,372724777,114,2.38E+12,procurement,infrastructure,bank,none,0
419,18-08-2023,363385.99,969349199,106,3.94E+12,procurement,services,bank,none,0
420,30-06-2023,206673.58,730699660,107,2.54E+12,procurement,services,bank,none,0
421,27-03-2023,219895.4,197356745,112,6.45E+12,procurement,infrastructure,bank,none,0
422,07-04-2024,5386.01,835403067,113,2.54E+12,welfare,subsidy,bank,none,0
423,02-11-2023,560846.92,269107993,108,6.45E+12,procurement,goods,bank,none,0
424,17-08-2023,13502.2,646390105,112,2.99E+12,welfare,subsidy,bank,none,0
425,31-03-2023,34885.8,678417751,104,3.03E+12,welfare,subsidy,bank,none,0
426,20-10-2023,32649.27,926267959,109,6.74E+12,welfare,benefit_transfer,bank,none,0
427,01-03-2024,110601.38,798008398,111,1.35E+12,procurement,infrastructure,bank,none,0
428,06-03-2023,708694.41,580418803,106,4.84E+12,procurement,services,bank,none,0
429,18-01-2023,437647.31,598145835,105,1.62E+12,procurement,services,bank,none,0
430,29-09-2024,93997.13,410354284,108,7.67E+12,procurement,services,bank,none,0
431,01-09-2024,78452.25,164310053,111,8.92E+12,spending,maintenance,bank,none,0
432,05-03-2024,115729.41,667345069,105,1.62E+12,spending,operations,bank,none,0
433,04-10-2023,168780.9,649657712,102,3.49E+12,spending,maintenance,bank,none,0
434,04-11-2023,22268.83,610846881,105,1.39E+12,welfare,aid,bank,none,0
435,03-07-2024,558612.53,309724730,113,4.94E+12,procurement,infrastructure,bank,none,0
436,17-08-2024,189927.24,636627338,110,2.13E+12,procurement,goods,bank,none,0
437,11-10-2024,11337.45,208497648,110,4.98E+12,spending,operations,bank,none,0
438,09-10-2023,866493.77,636627338,110,2.13E+12,procurement,infrastructure,bank,none,0
439,28-03-2024,457595.59,798008398,111,1.35E+12,procurement,goods,bank,none,0
440,01-04-2024,156775.32,389669334,113,2.70E+12,procurement,goods,bank,none,0
441,11-06-2024,451867.83,591054221,113,4.43E+12,procurement,services,bank,none,0
442,08-09-2023,218334.23,580418803,106,4.84E+12,procurement,infrastructure,bank,none,0
443,30-10-2024,66480.52,859152683,108,6.45E+12,procurement,services,bank,none,0
444,31-08-2023,134746.73,935487536,106,8.77E+12,procurement,infrastructure,bank,none,0
445,17-08-2024,451744.65,860004799,113,8.54E+12,procurement,services,bank,none,0
446,09-09-2024,14323.48,650705694,110,2.22E+12,welfare,aid,bank,none,0
447,05-08-2023,31988.67,116106913,114,6.74E+12,spending,maintenance,cash,none,0
448,09-12-2023,531678.9,189339050,107,9.67E+12,procurement,infrastructure,bank,none,0
449,07-02-2024,102111.53,775872064,114,2.99E+12,procurement,goods,bank,none,0
450,24-07-2023,79842.81,550747587,108,2.74E+12,spending,training,bank,none,0
451,19-02-2024,95725.28,193570372,103,1.59E+12,spending,maintenance,bank,none,0
452,04-01-2023,888988.38,163942516,109,1.62E+12,procurement,goods,bank,none,0
453,28-08-2024,826083.43,111762859,103,7.17E+12,procurement,infrastructure,bank,none,0
454,11-11-2023,571612,118136001,111,5.41E+12,procurement,infrastructure,bank,none,0
455,16-07-2024,824415.77,309724730,113,4.94E+12,procurement,infrastructure,bank,none,0
456,15-01-2023,561074.15,389669334,113,2.70E+12,procurement,services,bank,none,0
457,05-03-2023,53995.2,861174663,106,9.28E+12,procurement,services,bank,none,0
458,06-09-2024,19567.13,704669395,112,1.78E+12,welfare,subsidy,bank,none,0
459,12-01-2023,21513.38,131945878,110,1.62E+12,spending,training,bank,none,0
460,08-03-2023,637117.59,215885643,106,9.78E+12,procurement,services,bank,none,0
461,04-09-2024,483336.21,734537864,110,6.74E+12,procurement,goods,bank,none,0
462,27-06-2024,14329.07,704669395,112,1.78E+12,welfare,aid,bank,none,0
463,26-10-2023,338105.31,111762859,103,7.17E+12,procurement,infrastructure,bank,none,0
464,22-02-2024,164934.54,529926020,106,2.49E+12,spending,operations,bank,none,0
465,22-01-2024,96969.12,298277534,111,8.42E+12,procurement,services,bank,none,0
466,22-04-2023,24977.91,536775340,102,7.67E+12,welfare,aid,bank,none,0
467,03-10-2023,100478.42,215885643,106,9.78E+12,procurement,infrastructure,bank,none,0
468,08-04-2023,235418.13,425774624,106,2.54E+12,procurement,services,bank,none,0
469,17-09-2023,816776.2,700538584,106,3.74E+12,procurement,infrastructure,bank,none,0
470,08-06-2024,856433.89,167822818,109,3.03E+12,procurement,goods,bank,repeated_vendor_pattern,1
471,23-05-2024,95254.7,776331422,114,8.32E+12,spending,operations,bank,none,0
472,25-11-2024,43503.57,299902473,105,4.84E+12,spending,maintenance,bank,none,0
473,11-06-2024,496942.52,701051017,108,1.01E+12,procurement,services,bank,shared_bank_account,1
474,29-07-2023,193054.92,131945878,110,1.62E+12,spending,maintenance,bank,none,0
475,28-04-2024,126332.57,791183852,103,5.41E+12,spending,operations,bank,none,0
476,27-08-2023,121839.97,859152683,108,6.45E+12,procurement,services,bank,none,0
477,12-01-2024,515782.22,645290415,114,3.58E+12,procurement,services,bank,none,0
478,19-04-2024,25155.24,526731186,103,7.83E+12,welfare,subsidy,bank,none,0
479,19-12-2024,14249.54,926267959,109,6.74E+12,welfare,subsidy,bank,none,0
480,30-10-2023,38751.78,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
481,19-05-2024,93632.51,252251367,115,4.73E+12,procurement,infrastructure,bank,none,0
482,13-02-2023,52111.29,859152683,108,6.45E+12,procurement,infrastructure,bank,none,0
483,19-03-2024,34418.58,935919667,105,9.49E+12,welfare,subsidy,bank,none,0
484,02-11-2023,163513.38,529926020,106,2.49E+12,spending,training,bank,none,0
485,13-08-2024,384261.48,734537864,110,6.74E+12,procurement,goods,bank,none,0
486,04-04-2024,28390.97,759233275,106,1.72E+12,welfare,aid,bank,none,0
487,08-05-2024,10491.26,704669395,112,1.78E+12,welfare,subsidy,bank,none,0
488,21-02-2023,129916.59,649657712,102,3.49E+12,spending,maintenance,bank,none,0
489,24-06-2023,103327.66,359784334,104,8.22E+12,procurement,goods,bank,none,0
490,27-04-2024,32535.27,938826497,106,2.62E+12,welfare,subsidy,bank,none,0
491,28-04-2023,200000,303905758,109,9.76E+12,procurement,services,cash,none,0
492,03-09-2024,166613.3,787507987,106,3.74E+12,procurement,infrastructure,bank,none,0
493,13-06-2023,102789.01,164310053,111,8.92E+12,spending,training,bank,none,0
494,10-08-2023,94582.16,329245687,105,1.62E+12,spending,training,bank,none,0
495,24-10-2023,193546,811299771,102,7.63E+12,spending,operations,bank,none,0
496,06-11-2023,138565.44,434158799,108,2.22E+12,spending,maintenance,bank,none,0
497,30-05-2023,22331.83,226692604,114,8.22E+12,welfare,aid,bank,none,0
498,06-05-2024,745177.54,969349199,106,3.94E+12,procurement,services,bank,none,0
499,06-08-2024,33285.2,457111100,112,1.01E+12,welfare,subsidy,bank,none,0
500,03-05-2023,1517975.42,304234562,115,1.64E+12,procurement,goods,bank,amount_inflation,1
501,27-11-2024,185716.35,860004799,113,8.54E+12,procurement,infrastructure,bank,none,0
502,24-07-2023,5643.73,926267959,109,6.74E+12,welfare,subsidy,bank,none,0
503,10-03-2023,270548.67,298277534,111,8.42E+12,procurement,infrastructure,bank,none,0
504,29-07-2023,27624.94,781238488,112,5.84E+12,spending,maintenance,bank,none,0
505,24-10-2024,56829.08,138281881,106,5.95E+12,spending,operations,bank,none,0
506,13-09-2024,527420.16,550145315,115,3.40E+12,procurement,infrastructure,bank,none,0
507,21-12-2023,193401.27,802143973,105,8.32E+12,procurement,infrastructure,bank,shared_bank_account,1
508,19-08-2024,11192.16,450354820,107,6.81E+12,welfare,subsidy,bank,none,0
509,07-10-2023,35633.33,610846881,105,1.39E+12,welfare,benefit_transfer,bank,none,0
510,17-08-2024,844957.47,118136001,111,5.41E+12,procurement,infrastructure,bank,repeated_vendor_pattern,1
511,19-10-2024,175765.62,769079081,111,8.32E+12,spending,operations,bank,none,0
512,01-05-2023,34167.5,938826497,106,2.62E+12,welfare,benefit_transfer,bank,none,0
513,25-06-2023,524039.13,412354604,110,5.26E+12,procurement,infrastructure,bank,none,0
514,19-04-2023,119195.74,811299771,102,7.63E+12,spending,maintenance,bank,none,0
515,02-07-2023,863110.61,503150545,114,6.81E+12,procurement,services,bank,none,0
516,18-07-2023,8806.65,893404884,113,1.01E+12,welfare,subsidy,bank,none,0
517,19-09-2024,109754.18,622722529,101,7.73E+12,spending,maintenance,bank,none,0
518,13-04-2023,127094.49,832375074,115,1.17E+12,spending,training,bank,none,0
519,12-11-2023,366664.56,700538584,106,3.74E+12,procurement,services,bank,none,0
520,30-05-2023,884771.48,197356745,112,6.45E+12,procurement,services,bank,none,0
521,31-03-2023,151545.62,591054221,113,4.43E+12,procurement,services,bank,none,0
522,12-05-2024,563353.95,580418803,106,4.84E+12,procurement,services,bank,none,0
523,22-11-2024,3897.84,585151261,110,9.43E+12,welfare,subsidy,bank,none,0
524,20-06-2023,200000,167822818,109,3.03E+12,procurement,infrastructure,cash,repeated_vendor_pattern,1
525,03-08-2024,489493.36,398675143,102,3.94E+12,procurement,goods,bank,none,0
526,24-07-2023,131159.21,299902473,105,4.84E+12,spending,training,bank,none,0
527,14-01-2024,31676.9,667345069,105,1.62E+12,spending,maintenance,bank,none,0
528,04-01-2023,71441.07,156180956,104,2.18E+12,spending,training,bank,none,0
529,14-07-2024,24401.37,650705694,110,2.22E+12,welfare,benefit_transfer,bank,none,0
530,19-12-2023,294788.56,364557047,112,4.94E+12,procurement,services,bank,none,0
531,07-09-2024,19715.09,913885616,110,7.79E+12,welfare,benefit_transfer,bank,none,0
532,26-09-2024,880347.74,240624834,110,6.97E+12,procurement,goods,bank,none,0
533,01-12-2024,25090.83,191255991,103,2.22E+12,welfare,benefit_transfer,bank,none,0
534,08-02-2024,390858.46,730699660,107,2.54E+12,procurement,services,bank,none,0
535,18-07-2023,12947.39,313127159,111,7.83E+12,spending,operations,cash,none,0
536,30-06-2023,97629.12,832375074,115,1.17E+12,spending,operations,bank,none,0
537,01-12-2024,95478.4,913939801,115,4.49E+12,procurement,goods,bank,none,0
538,20-04-2023,27584.01,759233275,106,1.72E+12,welfare,aid,bank,none,0
539,06-05-2024,91258.01,743835017,107,4.69E+12,spending,maintenance,bank,none,0
540,12-05-2024,24327.22,536775340,102,7.67E+12,welfare,benefit_transfer,bank,none,0
541,11-07-2023,17111.67,759233275,106,1.72E+12,welfare,subsidy,bank,none,0
542,23-08-2024,273623.64,599225355,107,1.78E+12,procurement,infrastructure,bank,none,0
543,20-07-2023,483206.13,167822818,109,3.03E+12,procurement,services,bank,repeated_vendor_pattern,1
544,28-03-2023,87077.07,372724777,114,2.38E+12,procurement,goods,bank,none,0
545,31-05-2023,115344.88,550747587,108,2.74E+12,spending,maintenance,bank,none,0
546,16-03-2024,11432.8,704669395,112,1.78E+12,welfare,aid,bank,none,0
547,26-03-2023,481366.65,993032820,102,3.58E+12,procurement,goods,bank,none,0
548,25-11-2024,31206.23,526731186,103,7.83E+12,welfare,aid,bank,none,0
549,08-05-2023,71962.91,138281881,106,5.95E+12,spending,maintenance,bank,none,0
550,01-01-2024,77275.4,193570372,103,1.59E+12,spending,training,bank,none,0
